ID,INDUSTRY_ID,NAME,PARENT_ID,LEVEL_TYPE,DESCRIPTION,NAME_EN,DESCRIPTION_EN
926,4012,电工仪器仪表制造,401,3.0,指用于电压、电流、电阻、功率等电磁量的测量、计量、采集、监测、分析、处理、检验与控制用仪器仪表及系统装置的制造,Electrical Instrument and Meter Manufacturing,
927,4013,绘图、计算及测量仪器制造,401,3.0,指供设计、制图、绘图、计算、测量，以及学习或办公、教学等使用的测量和绘图用具、器具、精密天平及量仪的制造,"Drawing, Calculating, and Measuring Instrument Manufacturing",
928,4014,实验分析仪器制造,401,3.0,指利用物质的物理、化学、电学等性能对物质进行定性、定量分析和结构分析，以及湿度、粘度、质量、比重等性能测定所使用的仪器的制造；用于对各种物体在温度、湿度、光照、辐射等环境变化后适应能力的实验装置的制造；各种物体物化特性参数测量的仪器、实验装置及相关器具的制造,Laboratory Analytical Instrument Manufacturing,
929,4015,试验机制造,401,3.0,指测试、评定和研究材料、零部件及其制成品的物理性能、机械（力学）性能、工艺性能、安全性能、舒适性能的实验仪器和设备的制造,Testing Machine Manufacturing,
930,4016,供应用仪器仪表制造,401,3.0,指电、气、水、油和热等类似气体或液体的供应过程中使用的计量仪表、自动调节或控制仪器及装置，以及其他未列明的通用仪器仪表和仪表元器件的制造,Instrument and Meter Manufacturing for Supply,
931,4019,其他通用仪器制造,401,3.0,指其他未列明的通用仪器仪表和仪表元器件的制造,Other General Instrument Manufacturing,
932,402,专用仪器仪表制造,40,2.0,,Specialized Instrument and Meter Manufacturing,
933,4021,环境监测专用仪器仪表制造,402,3.0,指对环境中的污染物、噪声、放射性物质、电磁波等进行监测和监控的专用仪器仪表及系统装置的制造,Environmental Monitoring Special Instrument and Meter Manufacturing,
934,4022,运输设备及生产用计数仪表制造,402,3.0,指汽车、船舶及工业生产用转数计、生产计数器、里程记录器及类似仪表的制造,Transportation Equipment and Production Counting Instrument Manufacturing,
935,4023,导航、气象及海洋专用仪器制造,402,3.0,指用于气象、海洋、水文、天文、航海、航空等方面的导航、制导、测量仪器和仪表及类似装置的制造,"Navigation, Meteorological, and Oceanographic Special Instrument Manufacturing",
936,4024,农林牧渔专用仪器仪表制造,402,3.0,指农、林、牧、渔生产专用仪器、仪表及类似装置的制造,"Agricultural, Forestry, Animal Husbandry, and Fishery Special Instrument and Meter Manufacturing",
937,4025,地质勘探和地震专用仪器制造,402,3.0,指地质勘探、钻采、地震等地球物理专用仪器、仪表及类似装置的制造,Geological Exploration and Seismic Special Instrument Manufacturing,
938,4026,教学专用仪器制造,402,3.0,指专供教学示范或展览，而无其他用途的专用仪器的制造,Teaching Special Instrument Manufacturing,
939,4027,核子及核辐射测量仪器制造,402,3.0,指专门用于核离子射线的测量或检验的仪器、装置，核辐射探测器等核专业用仪器仪表的制造,Nuclear and Nuclear Radiation Measurement Instrument Manufacturing,
940,4028,电子测量仪器制造,402,3.0,指用电子技术实现对被测对象（电子产品）的电参数定量检测装置的制造,Electronic Measuring Instrument Manufacturing,
941,4029,其他专用仪器制造,402,3.0,指用于纺织、电站热工仪表等其他未列明的专用仪器的制造,Other Special Purpose Instrument Manufacturing,
942,403,钟表与计时仪器制造,40,2.0,指各种钟、表、钟表机芯、时间记录装置、计时器的制造，还包括装有钟表机芯或同步马达，用以测量、记录或指示时间间隔的装置、定时开关，以及钟表零配件的制造,Clock and Timing Instrument Manufacturing,
943,4030,钟表与计时仪器制造,403,3.0,指各种钟、表、钟表机芯、时间记录装置、计时器的制造，还包括装有钟表机芯或同步马达，用以测量、记录或指示时间间隔的装置、定时开关，以及钟表零配件的制造,Clock and Timing Instrument Manufacturing,
944,404,光学仪器制造,40,2.0,,Optical Instrument Manufacturing,
945,4040,光学仪器制造,404,3.0,指用玻璃或其他材料（如石英、萤石、塑料或金属）制作的光学配件、装配好的光学元件、组合式光学显微镜，以及军用望远镜等光学仪器的制造,Optical Instrument Manufacturing,
946,405,衡器制造,40,2.0,,Weighing Instrument Manufacturing,
947,4050,衡器制造,405,3.0,指用来测定物质重量的各种机械、电子或机电结合的装置或设备的生产活动,Weighing Instrument Manufacturing,
948,409,其他仪器仪表制造业,40,2.0,指上述未列明的仪器、仪表的制造,Other Instrument and Meter Manufacturing,
949,4090,其他仪器仪表制造业,409,3.0,指上述未列明的仪器、仪表的制造,Other Instrument and Meter Manufacturing,
950,41,其他制造业,C,1.0,,Other Manufacturing,
951,411,日用杂品制造,41,2.0,,Daily Miscellaneous Products Manufacturing,
952,4111,鬃毛加工、制刷及清扫工具制造,411,3.0,指用原毛加工成生产刷子类产品的成品毛的生产，或以成品毛和棕、金属丝、塑料丝等为原料加工制刷的生产，以及其他清扫工具的制造,"Bristle Processing, Brush and Cleaning Tool Manufacturing",
953,4119,其他日用杂品制造,411,3.0,指制伞及其他未列明的各种日常生活用杂品的生产活动,Other Daily Miscellaneous Products Manufacturing,
954,412,核辐射加工,41,2.0,,Nuclear Radiation Processing,
955,4120,核辐射加工,412,3.0,指核技术与同位素技术的应用，由核辐照站利用核技术对原有产品改良、改变性质并使其增值的加工活动,Nuclear Radiation Processing,
956,419,其他未列明制造业,41,2.0,,Other Unspecified Manufacturing,
957,4190,其他未列明制造业,419,3.0,,Other Unspecified Manufacturing,
958,42,废弃资源综合利用业,C,1.0,指废弃资源和废旧材料回收加工,Comprehensive Utilization of Waste Resources Industry,Refers to the recycling and processing of waste resources and discarded materials.
959,421,金属废料和碎屑加工处理,42,2.0,指从各种废料［包括固体废料、废水（液）、废气等］中回收，并使之便于转化为新的原材料，或适于进一步加工为金属原料的金属废料和碎屑的再加工处理活动，包括废旧电器、电子产品拆解回收,Metal Waste and Scrap Processing,
960,4210,金属废料和碎屑加工处理,421,3.0,指从各种废料［包括固体废料、废水（液）、废气等］中回收，并使之便于转化为新的原材料，或适于进一步加工为金属原料的金属废料和碎屑的再加工处理活动，包括废旧电器、电子产品拆解回收,Metal Waste and Scrap Processing,
961,422,非金属废料和碎屑加工处理,42,2.0,指从各种废料［包括固体废料、废水（液）、废气等］中回收，或经过分类，使其适于进一步加工为新原料的非金属废料和碎屑的再加工处理活动,Non-metallic waste and scrap processing and treatment,
962,4220,非金属废料和碎屑加工处理,422,3.0,指从各种废料［包括固体废料、废水（液）、废气等］中回收，或经过分类，使其适于进一步加工为新原料的非金属废料和碎屑的再加工处理活动,Non-metallic waste and scrap processing and treatment,
963,43,金属制品、机械和设备修理业,C,1.0,,"Repair of metal products, machinery and equipment",
964,431,金属制品修理,43,2.0,,Repair of metal products,
965,4310,金属制品修理,431,3.0,,Repair of metal products,
966,432,通用设备修理,43,2.0,,Repair of general equipment,
967,4320,通用设备修理,432,3.0,,Repair of general equipment,
968,433,专用设备修理,43,2.0,,Repair of special equipment,
969,4330,专用设备修理,433,3.0,,Repair of special equipment,
970,434,铁路、船舶、航空航天等运输设备修理,43,2.0,,"Repair of railway, ship, aerospace and other transportation equipment",
971,4341,铁路运输设备修理,434,3.0,不包括火车机车回厂修理和发动机修理活动,Repair of railway transportation equipment,
972,4342,船舶修理,434,3.0,不包括船舶回厂修复、发动机修理以及船舶拆除活动,Ship repair,
973,4343,航空航天器修理,434,3.0,不包括航空航天器回厂修理和发动机修理活动,Aerospace equipment repair,
974,4349,其他运输设备修理,434,3.0,,Repair of other transportation equipment,
975,435,电气设备修理,43,2.0,,Electric equipment repair,
976,4350,电气设备修理,435,3.0,,Electric equipment repair,
977,436,仪器仪表修理,43,2.0,,Instrument and meter repair,
978,4360,仪器仪表修理,436,3.0,,Instrument and meter repair,
979,439,其他机械和设备修理业,43,2.0,,Repair of other machinery and equipment,
980,4390,其他机械和设备修理业,439,3.0,,Repair of other machinery and equipment,
981,D,电力、热力、燃气及水生产和供应业,,0.0,本门类包括 44～46 大类,"Electricity, Heat, Gas and Water Production and Supply Industry",This category includes major categories 44 to 46.
982,44,电力、热力生产和供应业,D,1.0,,Electricity and Heat Production and Supply Industry,
983,441,电力生产,44,2.0,,Electricity Generation,
984,4411,火力发电,441,3.0,指利用煤炭、石油、天然气等燃料燃烧产生的热能，通过火电动力装置转换成电能的生产活动,Thermal Power Generation,
985,4412,热电联产,441,3.0,指既发电又提供热力的生产活动,Combined Heat and Power Generation,
986,4413,水力发电,441,3.0,指通过建设水电站将水能转换成电能的生产活动,Hydropower Generation,
987,4414,核力发电,441,3.0,指利用核反应堆中重核裂变所释放出的热能转换成电能的生产活动,Nuclear Power Generation,
988,4415,风力发电,441,3.0,,Wind Power Generation,
989,4416,太阳能发电,441,3.0,,Solar Power Generation,
990,4417,生物质能发电,441,3.0,指主要利用农业、林业和工业废弃物、甚至城市垃圾为原料，采取直接燃烧或气化等方式的发电活动,Biomass Power Generation,
991,4419,其他电力生产,441,3.0,指利用地热、潮汐能、温差能、波浪能、生物能及其他未列明的能源的发电活动,Other Electricity Generation,
992,442,电力供应,44,2.0,指利用电网出售给用户电能的输送与分配活动，以及供电局的供电活动,Electricity Supply,
993,4420,电力供应,442,3.0,指利用电网出售给用户电能的输送与分配活动，以及供电局的供电活动,Electricity Supply,
994,443,热力生产和供应,44,2.0,指利用煤炭、油、燃气等能源，通过锅炉等装置生产蒸汽和热水，或外购蒸汽、热水进行供应销售、供热设施的维护和管理的活动,Heat Production and Supply,
995,4430,热力生产和供应,443,3.0,指利用煤炭、油、燃气等能源，通过锅炉等装置生产蒸汽和热水，或外购蒸汽、热水进行供应销售、供热设施的维护和管理的活动,Heat Production and Supply,
996,45,燃气生产和供应业,D,1.0,,Gas Production and Supply Industry,
997,451,燃气生产和供应业,45,2.0,指利用煤炭、油、燃气等能源生产燃气，或利用畜禽粪便和秸秆等农业、农村废弃物生产沼气，或外购液化石油气、天然气等燃气，并进行输配，向用户销售燃气的活动，以及对煤气、液化石油气、天然气输配及使用过程中的维修和管理活动,Gas Production and Supply Industry,
998,4511,天然气生产和供应业,451,3.0,指利用煤炭、油、燃气等能源生产燃气，或利用畜禽粪便和秸秆等农业、农村废弃物生产沼气，或外购液化石油气、天然气等燃气，并进行输配，向用户销售燃气的活动，以及对煤气、液化石油气、天然气输配及使用过程中的维修和管理活动,Natural Gas Production and Supply Industry,
999,4512,液化石油气生产和供应业,451,3.0,,Liquefied Petroleum Gas Production and Supply Industry,
1000,4513,煤气生产和供应业,451,3.0,,Coal Gas Production and Supply Industry,
1001,452,生物质燃气生产和供应业,45,2.0,,Biomass Gas Production and Supply Industry,
1002,4520,生物质燃气生产和供应业,452,3.0,指利用农作物秸秆、林木废弃物、食用菌渣、禽畜粪便等生物质资源作为原料转化为可燃性气体能源,Biomass Gas Production and Supply Industry,
1003,46,水的生产和供应业,D,1.0,,Water Production and Supply Industry,
1004,461,自来水生产和供应,46,2.0,指将天然水（地下水、地表水）经过蓄集、净化达到生活饮用水或其他用水标准，并向居民家庭、企业和其他用户供应的活动,Tap Water Production and Supply,
1005,4610,自来水生产和供应,461,3.0,指将天然水（地下水、地表水）经过蓄集、净化达到生活饮用水或其他用水标准，并向居民家庭、企业和其他用户供应的活动,Tap Water Production and Supply,
1006,462,污水处理及其再生利用,46,2.0,指对污水污泥的处理和处置，及净化后的再利用活动,Sewage Treatment and Reuse,
1007,4620,污水处理及其再生利用,462,3.0,指对污水污泥的处理和处置，及净化后的再利用活动,Sewage Treatment and Reuse,
1008,463,海水淡化处理,46,2.0,,Seawater Desalination,
1009,4630,海水淡化处理,463,3.0,指将海水淡化处理，达到可以使用标准的生产活动,Seawater Desalination,
1010,469,其他水的处理、利用与分配,46,2.0,,"Other Water Treatment, Utilization, and Distribution",
1011,4690,其他水的处理、利用与分配,469,3.0,指对雨水、微咸水等类似水进行收集、处理和利用活动,"Other Water Treatment, Utilization, and Distribution",
1012,E,建筑业,,0.0,本门类包括 47～50 大类,Construction Industry,This category includes major categories 47 to 50.
1013,47,房屋建筑业,E,1.0,指房屋主体工程的施工活动；不包括主体工程施工前的工程准备活动,Residential Building Construction,Refers to the construction activities of the main structure of a building; does not include preparatory works before the construction of the main structure.
1014,471,住宅房屋建筑,47,2.0,,Residential Housing Construction,
1015,4710,住宅房屋建筑,471,3.0,,Residential Housing Construction,
1016,472,体育场馆建筑,47,2.0,,Sports Venue Construction,
1017,4720,体育场馆建筑,472,3.0,指体育馆工程服务、体育及休闲健身用房屋建设活动,Sports Venue Construction,
1018,479,其他房屋建筑业,47,2.0,,Other Building Construction,
1019,4790,其他房屋建筑业,479,3.0,,Other Building Construction,
1020,48,土木工程建筑业,E,1.0,指土木工程主体的施工活动；不包括施工前的工程准备活动,Civil Engineering Construction Industry,Refers to the main construction activities of civil engineering; does not include pre-construction preparation activities.
1021,481,铁路、道路、隧道和桥梁工程建筑,48,2.0,,"Railway, Road, Tunnel and Bridge Engineering Construction",
1022,4811,铁路工程建筑,481,3.0,,Railway Engineering Construction,
1023,4812,公路工程建筑,481,3.0,,Highway Engineering Construction,
1024,4813,市政道路工程建筑,481,3.0,,Municipal Road Engineering Construction,
1025,4814,城市轨道交通工程建筑,481,3.0,,Urban Rail Transit Engineering Construction,
1026,4819,其他道路、隧道和桥梁工程建筑,481,3.0,,"Other Road, Tunnel and Bridge Engineering Construction",
1027,482,水利和内河港口工程建筑,48,2.0,,Water Conservancy and Inland Port Engineering Construction,
1028,4821,水源及供水设施工程建筑,482,3.0,,Water Source and Water Supply Facilities Engineering Construction,
1029,4822,河湖治理及防洪设施工程建筑,482,3.0,,River and Lake Management and Flood Control Facilities Engineering Construction,
1030,4823,港口及航运设施工程建筑,482,3.0,,Port and Shipping Facilities Engineering Construction,
1031,483,海洋工程建筑,48,2.0,指海上工程、海底工程、近海工程建筑活动，不含港口工程建筑活动,Marine Engineering Construction,
1032,4831,海洋油气资源开发利用工程建筑,483,3.0,,Marine Oil and Gas Resource Development and Utilization Engineering Construction,
1033,4832,海洋能源开发利用工程建筑,483,3.0,,Marine Energy Development and Utilization Engineering Construction,
1034,4833,海底隧道工程建筑,483,3.0,,Undersea Tunnel Engineering Construction,
1035,4834,海底设施铺设工程建筑,483,3.0,,Undersea Facility Laying Engineering Construction,
1036,4839,其他海洋工程建筑,483,3.0,,Other Marine Engineering Construction,
1037,484,工矿工程建筑,48,2.0,指除厂房外的矿山和工厂生产设施、设备的施工和安装,Industrial and Mining Engineering Construction,
1038,4840,工矿工程建筑,484,3.0,指除厂房外的矿山和工厂生产设施、设备的施工和安装,Industrial and Mining Engineering Construction,
1039,485,架线和管道工程建筑,48,2.0,指建筑物外的架线、管道和设备的施工活动,Overhead Line and Pipeline Engineering Construction,
1040,4851,架线及设备工程建筑,485,3.0,指敷设于地面以上的电力、通信、广播电视等线缆、杆塔等工程建筑,Overhead Line and Equipment Engineering Construction,
1041,4852,管道工程建筑,485,3.0,指供水、排水、燃气、集中供热、线缆排管、工业和长输等管道工程建筑,Pipeline Engineering Construction,
1042,4853,地下综合管廊工程建筑,485,3.0,指建于城市地下用于容纳两类及以上城市工程管线的构筑物及其附属设施，如水管网、燃气网、电信网等,Underground Utility Tunnel Engineering Construction,
1043,486,节能环保工程施工,48,2.0,,Energy Conservation and Environmental Protection Engineering Construction,
1044,4861,节能工程施工,486,3.0,,Energy Conservation Engineering Construction,
1045,4862,环保工程施工,486,3.0,,Environmental Protection Engineering Construction,
1046,4863,生态保护工程施工,486,3.0,,Ecological Protection Engineering Construction,
1047,487,电力工程施工,48,2.0,,Power Engineering Construction,
1048,4871,火力发电工程施工,487,3.0,,Thermal Power Generation Engineering Construction,
1049,4872,水力发电工程施工,487,3.0,,Hydroelectric Power Generation Engineering Construction,
1050,4873,核电工程施工,487,3.0,,Nuclear Power Engineering Construction,
1051,4874,风能发电工程施工,487,3.0,,Wind Power Generation Engineering Construction,
1052,4875,太阳能发电工程施工,487,3.0,,Solar Power Generation Engineering Construction,
1053,4879,其他电力工程施工,487,3.0,,Other Power Engineering Construction,
1054,489,其他土木工程建筑,48,2.0,,Other Civil Engineering Construction,
1055,4891,园林绿化工程施工,489,3.0,,Landscape and Greening Engineering Construction,
1056,4892,体育场地设施工程施工,489,3.0,指田径场、篮球场、足球场、网球场、高尔夫球场、跑马场、赛车场、卡丁车赛场、全民体育健身工程设施等室内外场地设施的工程施工,Sports Facility Engineering Construction,
1057,4893,游乐设施工程施工,489,3.0,,Amusement Facility Engineering Construction,
1058,4899,其他土木工程建筑,489,3.0,,Other Civil Engineering Construction,
1059,49,建筑安装业,E,1.0,指建筑物主体工程竣工后，建筑物内各种设备的安装活动，以及施工中的线路敷设和管道安装活动；不包括工程收尾的装饰，如对墙面、地板、天花板、门窗等处理活动,Building Installation Industry,"Refers to the installation activities of various equipment inside a building after the completion of the main structural works, as well as the laying of wiring and installation of pipelines during construction; it does not include finishing and decorative works such as treatments of walls, floors, ceilings, doors, and windows."
1060,491,电气安装,49,2.0,指建筑物及土木工程构筑物内电气系统（含电力线路）的安装活动,Electrical Installation,
1061,4910,电气安装,491,3.0,指建筑物及土木工程构筑物内电气系统（含电力线路）的安装活动,Electrical Installation,
1062,492,管道和设备安装,49,2.0,指管道、取暖及空调系统等的安装活动,Pipeline and Equipment Installation,
1063,4920,管道和设备安装,492,3.0,指管道、取暖及空调系统等的安装活动,Pipeline and Equipment Installation,
1064,499,其他建筑安装业,49,2.0,,Other Construction Installation Activities,
1065,4991,体育场地设施安装,499,3.0,指运动地面（如足球场、篮球场、网球场等）、滑冰、游泳设施（含可拼装设施、健身步道）的安装等,Sports Venue Facility Installation,
1066,4999,其他建筑安装业,499,3.0,包括智能化安装、救援逃生设备安装及其他未列明的安装活动,Other Construction Installation Activities,
1067,50,建筑装饰、装修和其他建筑业,E,1.0,,"Building Decoration, Renovation, and Other Construction Activities",
1068,501,建筑装饰和装修业,50,2.0,指对建筑工程后期的装饰、装修、维护和清理活动，以及对居室的装修活动,Building Decoration and Renovation,
1069,5011,公共建筑装饰和装修,501,3.0,,Public Building Decoration and Renovation,
1070,5012,住宅装饰和装修,501,3.0,,Residential Decoration and Renovation,
1071,5013,建筑幕墙装饰和装修,501,3.0,指对建筑工程后期的装饰、装修和清理活动，以及对居室的装修活动,Building Curtain Wall Decoration and Renovation,
1072,502,建筑物拆除和场地准备活动,50,2.0,指房屋、土木工程建筑施工前的准备活动,Building Demolition and Site Preparation Activities,
1073,5021,建筑物拆除活动,502,3.0,,Building Demolition Activities,
1074,5022,场地准备活动,502,3.0,,Site Preparation Activities,
1075,503,提供施工设备服务,50,2.0,,Provision of Construction Equipment Services,
1076,5030,提供施工设备服务,503,3.0,指为建筑工程提供配有操作人员的施工设备的服务,Provision of Construction Equipment Services,
1077,509,其他未列明建筑业,50,2.0,指上述未列明的其他工程建筑活动,Other Unspecified Construction Activities,
1078,5090,其他未列明建筑业,509,3.0,指上述未列明的其他工程建筑活动,Other Unspecified Construction Activities,
1079,F,批发和零售业,,0.0,本门类包括 51 和 52 大类，指商品在流通环节中的批发活动和零售活动,Wholesale and Retail Industry,"This category includes major categories 51 and 52, referring to wholesale and retail activities of goods in the circulation sector."
1080,51,批发业,F,1.0,"指向其他批发或零售单位（含个体经营者）及其他企事业单位、机关团体等批量销售生活用品、生产资料的活动，以及从事进出口贸易和贸易经纪与代理的活动，包括拥有货物所有权，并以本单位(公司)的名义进行交易活动,也包括不拥有货物的所有权，收取佣金的商品代理、商品代售活动；本类还包括各类商品批发市场中固定摊位的批发活动，以及以销售为目的的收购活动",Wholesale Industry,"Activities directed towards bulk sales of daily necessities and production materials to other wholesale or retail units (including individual operators), as well as to other enterprises, institutions, government agencies, and organizations, including engaging in import and export trade, trade brokerage, and agency activities. This includes owning the ownership of goods and conducting transactions in the name of the unit (company), as well as commodity agency and consignment sales activities that do not involve ownership of the goods and earn commissions. This category also includes wholesale activities at fixed stalls in various commodity wholesale markets, as well as acquisition activities aimed at sales."
1081,511,农、林、牧产品批发,51,2.0,指未经过加工的农作物、林产品及牲畜、畜产品、鱼苗的批发和进出口活动，但不包括蔬菜、水果、肉、禽、蛋、奶及水产品的批发和进出口活动，包括以批发为目的的农副产品收购活动,"Wholesale of Agricultural, Forestry, and Animal Products",
1082,5111,谷物、豆及薯类批发,511,3.0,,"Wholesale of Grains, Beans, and Tubers",
1083,5112,种子批发,511,3.0,,Wholesale of Seeds,
1084,5113,饲料批发,511,3.0,,Wholesale of Feed,
1085,5114,棉、麻批发,511,3.0,,Wholesale of Cotton and Hemp,
1086,5115,林业产品批发,511,3.0,指林木种苗、采伐产品及采集产品等的批发和进出口活动,Wholesale of Forestry Products,
1087,5116,牲畜批发,511,3.0,,Wholesale of Livestock,
1088,5117,渔业产品批发,511,3.0,,Wholesale of Fishery Products,
1089,5119,其他农牧产品批发,511,3.0,,Wholesale of Other Agricultural and Animal Products,
1090,512,食品、饮料及烟草制品批发,51,2.0,指经过加工和制造的食品、饮料及烟草制品的批发和进出口活动，以及蔬菜、水果、肉、禽、蛋、奶及水产品的批发和进出口活动,"Wholesale of Food, Beverages, and Tobacco Products",
1091,5121,米、面制品及食用油批发,512,3.0,,"Wholesale of Rice, Flour Products, and Edible Oils",
1092,5122,糕点、糖果及糖批发,512,3.0,,"Wholesale of Pastries, Candies, and Sugar",
1093,5123,果品、蔬菜批发,512,3.0,,Wholesale of Fruits and Vegetables,
1094,5124,肉、禽、蛋、奶及水产品批发,512,3.0,,"Wholesale of Meat, Poultry, Eggs, Dairy, and Aquatic Products",
1095,5125,盐及调味品批发,512,3.0,,Wholesale of Salt and Seasonings,
1096,5126,营养和保健品批发,512,3.0,,Wholesale of Nutritional and Health Products,
1097,5127,酒、饮料及茶叶批发,512,3.0,指可直接饮用或稀释、冲泡后饮用的饮料、酒及茶叶的批发和进出口活动,"Wholesale of Alcoholic Beverages, Beverages, and Tea",
1098,5128,烟草制品批发,512,3.0,指经过加工、生产的烟草制品的批发和进出口活动,Wholesale of Tobacco Products,
1099,5129,其他食品批发,512,3.0,,Wholesale of Other Foods,
1100,513,纺织、服装及家庭用品批发,51,2.0,指纺织面料、纺织品、服装、鞋、帽及日杂品、家用电器、家具等生活日用品的批发和进出口活动,"Wholesale of Textiles, Apparel, and Household Goods",
1101,5131,纺织品、针织品及原料批发,513,3.0,,"Wholesale of textiles, knitted goods, and raw materials",
1102,5132,服装批发,513,3.0,,Clothing wholesale,
1103,5133,鞋帽批发,513,3.0,,Wholesale of footwear and hats,
1104,5134,化妆品及卫生用品批发,513,3.0,,Wholesale of cosmetics and sanitary products,
1105,5135,厨具卫具及日用杂品批发,513,3.0,指灶具、炊具、厨具、餐具及各种容器、器皿等的批发和进出口活动；卫生间的用品用具和生活用清洁、清扫用品、用具等的批发和进出口活动,"Wholesale of kitchenware, sanitary products, and daily sundries",
1106,5136,灯具、装饰物品批发,513,3.0,,Wholesale of lighting fixtures and decorative items,
1107,5137,家用视听设备批发,513,3.0,,Wholesale of household audio and video equipment,
1108,5138,日用家电批发,513,3.0,,Wholesale of daily household appliances,
1109,5139,其他家庭用品批发,513,3.0,指上述未列明的其他生活日用品的批发和进出口活动,Wholesale of other household goods,
1110,514,文化、体育用品及器材批发,51,2.0,指各类文具用品、体育用品、图书、报刊、音像、电子出版物、首饰、工艺美术品、收藏品及其他文化用品、器材的批发和进出口活动,"Wholesale of cultural, sports goods, and equipment",
1111,5141,文具用品批发,514,3.0,,Wholesale of stationery,
1112,5142,体育用品及器材批发,514,3.0,,Wholesale of sports goods and equipment,
1113,5143,图书批发,514,3.0,,Book wholesale,
1114,5144,报刊批发,514,3.0,,Wholesale of newspapers and periodicals,
1115,5145,音像制品及电子出版物批发,514,3.0,,Wholesale of audio-visual products and electronic publications,
1116,5146,首饰、工艺品及收藏品批发,514,3.0,,"Wholesale of jewelry, handicrafts, and collectibles",
1117,5147,乐器批发,514,3.0,,Musical instrument wholesale,
1118,5149,其他文化用品批发,514,3.0,,Wholesale of other cultural supplies,
1119,515,医药及医疗器材批发,51,2.0,指各种化学药品、生物药品、中药及医疗器材的批发和进出口活动；包括兽用药的批发和进出口活动,Wholesale of pharmaceuticals and medical equipment,
1120,5151,西药批发,515,3.0,,Wholesale of Western medicines,
1121,5152,中药批发,515,3.0,指中成药、中药材的批发和进出口活动,Wholesale of Traditional Chinese Medicine,
1122,5153,动物用药品批发,515,3.0,,Wholesale of Veterinary Drugs,
1123,5154,医疗用品及器材批发,515,3.0,,Wholesale of Medical Supplies and Equipment,
1124,516,矿产品、建材及化工产品批发,51,2.0,指煤及煤制品、石油制品、矿产品及矿物制品、金属材料、建筑和装饰装修材料以及化工产品的批发和进出口活动,"Wholesale of Mineral Products, Building Materials, and Chemical Products",
1125,5161,煤炭及制品批发,516,3.0,,Wholesale of Coal and Products,
1126,5162,石油及制品批发,516,3.0,,Wholesale of Petroleum and Products,
1127,5163,非金属矿及制品批发,516,3.0,,Wholesale of Non-Metallic Minerals and Products,
1128,5164,金属及金属矿批发,516,3.0,,Wholesale of Metals and Metal Ores,
1129,5165,建材批发,516,3.0,指建筑用材料和装饰装修材料的批发和进出口活动,Wholesale of Building Materials,
1130,5166,化肥批发,516,3.0,,Wholesale of Fertilizers,
1131,5167,农药批发,516,3.0,,Wholesale of Pesticides,
1132,5168,农用薄膜批发,516,3.0,,Wholesale of Agricultural Films,
1133,5169,其他化工产品批发,516,3.0,,Wholesale of Other Chemical Products,
1134,517,机械设备、五金产品及电子产品批发,51,2.0,提供通用机械、专用设备、交通运输设备、电气机械、五金、交通器材、电料、计算机设备、通讯设备、电子产品、仪器仪表及办公用机械的批发和进出口活动,"Wholesale of Machinery Equipment, Hardware Products, and Electronic Products",
1135,5171,农业机械批发,517,3.0,,Wholesale of Agricultural Machinery,
1136,5172,汽车批发,517,3.0,,Wholesale of Automobiles,
1137,5173,汽车零配件批发,517,3.0,,Wholesale of Auto Parts and Accessories,
1138,5174,摩托车及零配件批发,517,3.0,,Wholesale of Motorcycles and Parts,
1139,5175,五金产品批发,517,3.0,指小五金、工具、水暖部件及材料的批发和进出口活动,Wholesale of Hardware Products,
1140,5176,电气设备批发,517,3.0,,Wholesale of Electrical Equipment,
1141,5177,计算机、软件及辅助设备批发,517,3.0,,"Wholesale of computers, software, and auxiliary equipment",
1142,5178,通讯及广播电视设备批发,517,3.0,指电信设备、广播电视设备的批发和进出口活动,Wholesale of communication and broadcasting television equipment,
1143,5179,其他机械设备及电子产品批发,517,3.0,,Wholesale of other machinery equipment and electronic products,
1144,518,贸易经纪与代理,51,2.0,指代办商、商品经纪人、拍卖商的活动；专门为某一生产企业做销售代理的活动；为买卖双方提供贸易机会或代表委托人进行商品交易代理活动,Trade brokerage and agency,
1145,5181,贸易代理,518,3.0,指不拥有货物的所有权，为实现供求双方达成交易，按协议收取佣金的贸易代理,Trade agency,
1146,5182,拍卖,518,3.0,,Auction,
1147,5183,艺术品、收藏品拍卖,518,3.0,,Auction of artworks and collectibles,
1148,5184,艺术品代理,518,3.0,指艺术品、收藏品销售代理，以及画廊艺术经纪代理,Art agency,
1149,5189,其他贸易经纪与代理,518,3.0,,Other trade brokerage and agency,
1150,519,其他批发业,51,2.0,指上述未包括的批发和进出口活动,Other wholesale industry,
1151,5191,再生物资回收与批发,519,3.0,指将可再生的废旧物资回收，并批发给制造企业作初级原料的活动,Recycled materials recycling and wholesale,
1152,5192,宠物食品用品批发,519,3.0,,Wholesale of pet food and supplies,
1153,5193,互联网批发,519,3.0,指通过互联网电子商务平台开展的商品批发活动,Internet wholesale,
1154,5199,其他未列明批发业,519,3.0,,Other unspecified wholesale industry,
